Application: Tecan i-control,,,,"Tecan i-control , 1.10.4.0",,,,,,,,
Device: infinite 200Pro,,,,Serial number: 1303007863,,,,Serial number of connected stacker:,,,,
Firmware: V_3.37_07/12_Infinite (Jul 20 2012/13.56.47),,,,"MAI, V_3.37_07/12_Infinite (Jul 20 2012/13.56.47)",,,,,,,,
,,,,,,,,,,,,
Date:,4/21/2016,,,,,,,,,,,
Time:,9:11:29 AM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
System,,,,SOP-0669,,,,,,,,
User,,,,SOP-0669\konglab,,,,,,,,
Plate,,,,Costar 96 Flat Bottom Transparent Polystyrol Catalog No.: 3361/3590/9018/3591/9017/3641/3628/3370/2507/2509/2503/9017/9018/3641/3598/3599/3585/3595/3300/3474 [COS96ft.pdfx],,,,,,,,
Plate-ID (Stacker),,,,,,,,,,,,
,,,,,,,,,,,,
Shaking (Orbital) Duration:,,,,20,s,,,,,,,
Shaking (Orbital) Amplitude:,,,,1,mm,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Label: MTS,,,,,,,,,,,,
Mode,,,,Absorbance,,,,,,,,
Wavelength,,,,490,nm,,,,,,,
Bandwidth,,,,9,nm,,,,,,,
Number of Flashes,,,,25,,,,,,,,
Settle Time,,,,0,ms,,,,,,,
Start Time:,4/21/2016 9:11:49 AM,,,,,,,,,,,
,,,,,,,,,,,,
,Temperature: 18.7 °C,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12
A,0.342799991,0.3574,0.343499988,0.345800012,0.338999987,0.371100008,0.332800001,0.33919999,0.349900007,0.350600004,0.343300015,0.341800004
B,0.467099994,0.593400002,0.525699973,0.520699978,0.626399994,0.895600021,1.077100039,0.702600002,0.719399989,0.774999976,0.738399982,0.472000003
C,0.449499995,0.578599989,0.526000023,0.505800009,0.604499996,0.877799988,0.980400026,0.710099995,0.816999972,0.80339998,0.770099998,0.4833
D,0.460900009,0.572000027,0.517799973,0.480699986,0.690999985,0.863699973,0.951499999,0.663399994,0.796299994,0.763800025,0.770399988,0.459199995
E,0.486699998,0.559899986,0.529799998,0.550800025,0.624499977,0.847000003,0.992399991,0.667900026,0.751800001,0.746599972,0.743200004,0.480800003
F,0.430700004,0.58130002,0.539399981,0.5255,0.566299975,0.883700013,1.022199988,0.665099978,0.764599979,0.763499975,0.679499984,0.469999999
G,0.480500013,0.570900023,0.53670001,0.524200022,0.590600014,0.86680001,1.045799971,0.662199974,0.737299979,0.779500008,0.699500024,0.459100008
H,0.343300015,0.342099994,0.349700004,0.33829999,0.343300015,0.342099994,0.356099993,0.34740001,0.364499986,0.366699994,0.342700005,0.338699996
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
End Time:,4/21/2016 9:13:06 AM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Movement,,,,Move Plate Out,,,,,,,,
