Application: Tecan i-control,,,,"Tecan i-control , 1.10.4.0",,,,,,,,
Device: infinite 200Pro,,,,Serial number: 1303007863,,,,Serial number of connected stacker:,,,,
Firmware: V_3.37_07/12_Infinite (Jul 20 2012/13.56.47),,,,"MAI, V_3.37_07/12_Infinite (Jul 20 2012/13.56.47)",,,,,,,,
,,,,,,,,,,,,
Date:,4/22/2016,,,,,,,,,,,
Time:,11:17:33 AM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
System,,,,SOP-0669,,,,,,,,
User,,,,SOP-0669\konglab,,,,,,,,
Plate,,,,Greiner 96 Flat Bottom Transparent Polystyrol  [GRE96ft.pdfx],,,,,,,,
Plate-ID (Stacker),,,,,,,,,,,,
,,,,,,,,,,,,
Shaking (Orbital) Duration:,,,,20,s,,,,,,,
Shaking (Orbital) Amplitude:,,,,1,mm,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Label: MTS,,,,,,,,,,,,
Mode,,,,Absorbance,,,,,,,,
Wavelength,,,,490,nm,,,,,,,
Bandwidth,,,,9,nm,,,,,,,
Number of Flashes,,,,25,,,,,,,,
Settle Time,,,,0,ms,,,,,,,
Start Time:,4/22/2016 11:17:53 AM,,,,,,,,,,,
,,,,,,,,,,,,
,Temperature: 23.6 °C,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12
A,0.359699994,0.356700003,0.351900011,0.355199993,0.351200014,0.346899986,0.35589999,0.350300014,0.359699994,0.355199993,0.343100011,0.380600005
B,0.536899984,0.54430002,0.557500005,0.612299979,0.764299989,1.807299972,2.408400059,2.789799929,2.674700022,2.270800114,2.636399984,0.555100024
C,0.552200019,0.56129998,0.544099987,0.593999982,0.70660001,1.884199977,2.340800047,2.605900049,2.580600023,2.249200106,2.440399885,0.565100014
D,0.555599988,0.556400001,0.551299989,0.683200002,0.808899999,1.868899941,2.3671,2.004600048,1.953199983,2.771600008,2.27609992,0.546199977
E,0.567300022,0.63380003,0.627499998,0.731599987,0.776499987,1.773900032,2.271899939,2.867799997,2.425899982,2.148499966,2.375799894,0.572600007
F,0.602599978,0.557099998,0.541700006,0.702099979,0.740499973,1.938799977,2.387500048,2.183099985,2.678600073,2.546600103,2.231699944,0.557900012
G,0.592899978,0.546500027,0.536300004,0.732599974,0.750999987,1.974499941,2.471299887,2.671600103,2.705199957,2.48390007,2.361700058,0.604700029
H,0.357600003,0.34920001,0.35679999,0.453200012,0.361200005,0.388000011,0.419499993,0.377000004,0.362399995,0.350899994,0.335399985,0.345299989
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
End Time:,4/22/2016 11:19:10 AM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Movement,,,,Move Plate Out,,,,,,,,
