Application: Tecan i-control,,,,"Tecan i-control , 1.10.4.0",,,,,,,,
Device: infinite 200Pro,,,,Serial number: 1303007863,,,,Serial number of connected stacker:,,,,
Firmware: V_3.37_07/12_Infinite (Jul 20 2012/13.56.47),,,,"MAI, V_3.37_07/12_Infinite (Jul 20 2012/13.56.47)",,,,,,,,
,,,,,,,,,,,,
Date:,4/21/2016,,,,,,,,,,,
Time:,9:14:03 AM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
System,,,,SOP-0669,,,,,,,,
User,,,,SOP-0669\konglab,,,,,,,,
Plate,,,,Costar 96 Flat Bottom Transparent Polystyrol Catalog No.: 3361/3590/9018/3591/9017/3641/3628/3370/2507/2509/2503/9017/9018/3641/3598/3599/3585/3595/3300/3474 [COS96ft.pdfx],,,,,,,,
Plate-ID (Stacker),,,,,,,,,,,,
,,,,,,,,,,,,
Shaking (Orbital) Duration:,,,,20,s,,,,,,,
Shaking (Orbital) Amplitude:,,,,1,mm,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Label: MTS,,,,,,,,,,,,
Mode,,,,Absorbance,,,,,,,,
Wavelength,,,,490,nm,,,,,,,
Bandwidth,,,,9,nm,,,,,,,
Number of Flashes,,,,25,,,,,,,,
Settle Time,,,,0,ms,,,,,,,
Start Time:,4/21/2016 9:14:23 AM,,,,,,,,,,,
,,,,,,,,,,,,
,Temperature: 19.1 °C,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12
A,0.349900007,0.365399987,0.349799991,0.354000002,0.346399993,0.361999989,0.339100003,0.346500009,0.356700003,0.356599987,0.349400014,0.347499996
B,0.475300014,0.606899977,0.537299991,0.530300021,0.629400015,0.889900029,1.031399965,0.696500003,0.735000014,0.751600027,0.748899996,0.481400013
C,0.460200012,0.591899991,0.539699972,0.516200006,0.843599975,0.894699991,1.025699973,0.712700009,0.801100016,0.796999991,0.748399973,0.490799993
D,0.469300002,0.585500002,0.5273,0.486999989,0.656700015,0.872399986,1.031700015,0.682900012,0.781300008,0.782999992,0.725600004,0.466500014
E,0.494700015,0.571699977,0.538800001,0.563399971,0.628199995,0.85860002,1.051599979,0.692900002,0.774900019,0.759599984,0.737100005,0.487800002
F,0.439399987,0.595799983,0.549700022,0.535899997,0.578199983,0.907100022,1.049700022,0.677900016,0.773999989,0.779100001,0.694599986,0.477899998
G,0.487800002,0.583299994,0.546599984,0.534099996,0.603600025,0.880400002,1.060400009,0.673399985,0.747300029,0.792599976,0.71390003,0.466500014
H,0.348500013,0.348199993,0.355300009,0.344099998,0.349799991,0.347200006,0.361499995,0.353199989,0.370900005,0.372399986,0.348399997,0.344000012
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
End Time:,4/21/2016 9:15:39 AM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Movement,,,,Move Plate Out,,,,,,,,
