Application: Tecan i-control,,,,"Tecan i-control , 1.10.4.0",,,,,,,,
Device: infinite 200Pro,,,,Serial number: 1303007863,,,,Serial number of connected stacker:,,,,
Firmware: V_3.37_07/12_Infinite (Jul 20 2012/13.56.47),,,,"MAI, V_3.37_07/12_Infinite (Jul 20 2012/13.56.47)",,,,,,,,
,,,,,,,,,,,,
Date:,4/20/2016,,,,,,,,,,,
Time:,2:27:56 PM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
System,,,,SOP-0669,,,,,,,,
User,,,,SOP-0669\konglab,,,,,,,,
Plate,,,,Costar 96 Flat Bottom Transparent Polystyrol Catalog No.: 3361/3590/9018/3591/9017/3641/3628/3370/2507/2509/2503/9017/9018/3641/3598/3599/3585/3595/3300/3474 [COS96ft.pdfx],,,,,,,,
Plate-ID (Stacker),,,,,,,,,,,,
,,,,,,,,,,,,
Shaking (Orbital) Duration:,,,,20,s,,,,,,,
Shaking (Orbital) Amplitude:,,,,1,mm,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Label: MTS,,,,,,,,,,,,
Mode,,,,Absorbance,,,,,,,,
Wavelength,,,,490,nm,,,,,,,
Bandwidth,,,,9,nm,,,,,,,
Number of Flashes,,,,25,,,,,,,,
Settle Time,,,,0,ms,,,,,,,
Start Time:,4/20/2016 2:28:17 PM,,,,,,,,,,,
,,,,,,,,,,,,
,Temperature: 20.6 °C,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12
A,0.274699986,0.523199975,0.513300002,0.951699972,0.472900003,0.969500005,0.902199984,0.739000022,0.939300001,0.209900007,0.455000013,0.164000005
B,0.500199974,0.652100027,0.677200019,0.658999979,1.010900021,1.215999961,1.301900029,1.500499964,1.45480001,1.497699976,1.375200033,0.42750001
C,0.488599986,0.579100013,0.582000017,0.858699977,0.970399976,1.248700023,1.524799943,1.589900017,1.521199942,1.466899991,1.580800056,0.43689999
D,0.497500002,0.654200017,0.58829999,0.651799977,0.977400005,1.336199999,1.260100007,1.469400048,1.496999979,1.503399968,1.351300001,0.434300005
E,0.501299977,0.611100018,0.578700006,0.655499995,0.974399984,1.430099964,1.39260006,1.522600055,1.560700059,1.487400055,1.458099961,0.457899988
F,0.511500001,0.556999981,0.642499983,0.650200009,1.003299952,1.39349997,1.445500016,1.675899982,1.423300028,1.328199983,1.347200036,0.396699995
G,0.508000016,0.620199978,0.708700001,0.601800025,0.980300009,1.321200013,1.527199984,1.568799973,1.546300054,1.440299988,1.353899956,0.49939999
H,0.235599995,0.510999978,0.538600028,0.517099977,0.503199995,0.503499985,0.533399999,0.528199971,0.524100006,0.236200005,0.268900007,0.190599993
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
End Time:,4/20/2016 2:29:33 PM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Movement,,,,Move Plate Out,,,,,,,,
