Application: Tecan i-control,,,,"Tecan i-control , 1.10.4.0",,,,,,,,
Device: infinite 200Pro,,,,Serial number: 1303007863,,,,Serial number of connected stacker:,,,,
Firmware: V_3.37_07/12_Infinite (Jul 20 2012/13.56.47),,,,"MAI, V_3.37_07/12_Infinite (Jul 20 2012/13.56.47)",,,,,,,,
,,,,,,,,,,,,
Date:,8/6/2016,,,,,,,,,,,
Time:,11:52:55 AM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
System,,,,SOP-0669,,,,,,,,
User,,,,SOP-0669\konglab,,,,,,,,
Plate,,,,Greiner 96 Flat Bottom Transparent Polystyrol  [GRE96ft.pdfx],,,,,,,,
Plate-ID (Stacker),,,,,,,,,,,,
,,,,,,,,,,,,
Shaking (Orbital) Duration:,,,,20,s,,,,,,,
Shaking (Orbital) Amplitude:,,,,1,mm,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Label: MTS,,,,,,,,,,,,
Mode,,,,Absorbance,,,,,,,,
Wavelength,,,,490,nm,,,,,,,
Bandwidth,,,,9,nm,,,,,,,
Number of Flashes,,,,25,,,,,,,,
Settle Time,,,,0,ms,,,,,,,
Start Time:,8/6/2016 11:53:15 AM,,,,,,,,,,,
,,,,,,,,,,,,
,Temperature: 21.9 °C,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12
A,0.434899986,0.42930001,0.433999985,0.368000001,0.421900004,0.422300011,0.420399994,0.417699993,0.415399998,0.417299986,0.417400002,0.418199986
B,0.441300005,0.50999999,0.695100009,2.486099958,2.941900015,2.922800064,3.048700094,2.733599901,2.544699907,2.681099892,2.59190011,0.416099995
C,0.438600004,0.586199999,0.505900025,0.488400012,0.591300011,2.802599907,2.718899965,2.613199949,2.715199947,2.756400108,2.655100107,0.417600006
D,0.443300009,0.493299991,0.758899987,2.636699915,3.102999926,3.081799984,2.989799976,2.556499958,2.767699957,2.883500099,2.984899998,0.416599989
E,0.423299998,0.596899986,0.509299994,0.506299973,0.52609998,2.985899925,2.716500044,2.753700018,2.73239994,2.654500008,2.653000116,0.420399994
F,0.428900003,0.513300002,0.654299974,2.329999924,3.053499937,2.861799955,2.805500031,2.75270009,2.828200102,2.846699953,2.785700083,0.416500002
G,0.455900013,0.583400011,0.528599977,0.515600026,0.638000011,2.584599972,2.630100012,2.784199953,2.700000048,2.69020009,2.880100012,0.416299999
H,0.440800011,0.425500005,0.433400005,0.423799992,0.436399996,0.429500014,0.420899987,0.423200011,0.416399986,0.41960001,0.416700006,0.432900012
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
End Time:,8/6/2016 11:54:32 AM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Movement,,,,Move Plate Out,,,,,,,,
