Application: Tecan i-control,,,,"Tecan i-control , 1.10.4.0",,,,,,,,
Device: infinite 200Pro,,,,Serial number: 1303007863,,,,Serial number of connected stacker:,,,,
Firmware: V_3.37_07/12_Infinite (Jul 20 2012/13.56.47),,,,"MAI, V_3.37_07/12_Infinite (Jul 20 2012/13.56.47)",,,,,,,,
,,,,,,,,,,,,
Date:,5/1/2016,,,,,,,,,,,
Time:,9:56:04 PM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
System,,,,SOP-0669,,,,,,,,
User,,,,SOP-0669\konglab,,,,,,,,
Plate,,,,Costar 96 Flat Bottom Transparent Polystyrol Catalog No.: 3361/3590/9018/3591/9017/3641/3628/3370/2507/2509/2503/9017/9018/3641/3598/3599/3585/3595/3300/3474 [COS96ft.pdfx],,,,,,,,
Plate-ID (Stacker),,,,,,,,,,,,
,,,,,,,,,,,,
Shaking (Orbital) Duration:,,,,20,s,,,,,,,
Shaking (Orbital) Amplitude:,,,,1,mm,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Label: MTS,,,,,,,,,,,,
Mode,,,,Absorbance,,,,,,,,
Wavelength,,,,490,nm,,,,,,,
Bandwidth,,,,9,nm,,,,,,,
Number of Flashes,,,,25,,,,,,,,
Settle Time,,,,0,ms,,,,,,,
Start Time:,5/1/2016 9:56:24 PM,,,,,,,,,,,
,,,,,,,,,,,,
,Temperature: 21 °C,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12
A,0.262800008,0.257699996,0.254900008,0.26910001,0.262400001,0.263999999,0.264099985,0.275299996,0.275000006,0.272100002,0.281800002,0.286599994
B,0.253199995,0.437599987,0.409200013,0.440299988,0.539099991,1.388900042,1.756500006,1.702100039,1.675300002,1.91779995,1.811100006,0.279399991
C,0.26789999,0.42719999,0.968800008,1.10860002,1.582599998,1.777500033,2.069700003,1.758000016,1.799399972,1.749300003,1.771900058,0.312999994
D,0.275400013,1.883999944,1.896000028,1.911499977,1.860100031,1.722800016,1.752799988,1.724900007,1.785599947,1.621500015,1.68900001,0.281500012
E,0.263999999,0.449600011,0.402200013,0.431499988,0.536800027,1.55369997,1.895499945,1.828999996,1.801699996,1.751199961,1.748399973,0.278499991
F,0.263000011,0.464700013,0.863499999,1.286900043,1.616400003,1.808799982,2.100199938,1.787799954,1.836899996,1.790899992,1.734799981,0.291000009
G,0.280699998,1.932100058,1.995100021,1.875499964,1.768399954,1.727300048,1.769899964,1.64289999,1.743800044,1.897099972,1.711899996,0.282400012
H,0.264400005,0.266799986,0.259000003,0.262100011,0.266499996,0.274300009,0.272199988,0.2958,0.270799994,0.301899999,0.275400013,0.259200007
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
End Time:,5/1/2016 9:57:41 PM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Movement,,,,Move Plate Out,,,,,,,,
