Application: Tecan i-control,,,,"Tecan i-control , 1.10.4.0",,,,,,,,
Device: infinite 200Pro,,,,Serial number: 1303007863,,,,Serial number of connected stacker:,,,,
Firmware: V_3.37_07/12_Infinite (Jul 20 2012/13.56.47),,,,"MAI, V_3.37_07/12_Infinite (Jul 20 2012/13.56.47)",,,,,,,,
,,,,,,,,,,,,
Date:,5/2/2016,,,,,,,,,,,
Time:,10:36:49 PM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
System,,,,SOP-0669,,,,,,,,
User,,,,SOP-0669\konglab,,,,,,,,
Plate,,,,Greiner 96 Flat Bottom Transparent Polystyrol  [GRE96ft.pdfx],,,,,,,,
Plate-ID (Stacker),,,,,,,,,,,,
,,,,,,,,,,,,
Shaking (Orbital) Duration:,,,,20,s,,,,,,,
Shaking (Orbital) Amplitude:,,,,1,mm,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Label: MTS,,,,,,,,,,,,
Mode,,,,Absorbance,,,,,,,,
Wavelength,,,,490,nm,,,,,,,
Bandwidth,,,,9,nm,,,,,,,
Number of Flashes,,,,25,,,,,,,,
Settle Time,,,,0,ms,,,,,,,
Start Time:,5/2/2016 10:37:09 PM,,,,,,,,,,,
,,,,,,,,,,,,
,Temperature: 21.2 °C,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12
A,0.291299999,0.277500004,0.279799998,0.280699998,0.27579999,0.280099988,0.279599994,0.2852,0.25150001,0.255100012,0.276800007,0.280800015
B,0.282700002,0.52609998,0.507499993,0.46419999,0.394699991,0.761300027,1.671399951,1.653300047,1.570500016,1.65989995,1.753399968,0.282200009
C,0.279100001,0.458200008,0.587400019,0.722500026,1.049299955,1.286900043,1.366799951,1.519199967,1.57949996,1.374500036,1.408800006,0.27669999
D,0.272399992,1.154299974,1.442299962,1.664100051,1.584499955,1.661999941,1.402199984,1.281499982,1.412700057,1.223199964,1.308899999,0.264299989
E,0.293300003,0.520799994,0.567799985,0.481000006,0.466800004,0.922900021,1.549800038,1.332999945,1.227399945,1.144099951,1.131500006,0.268599987
F,0.290100008,0.489800006,0.555800021,0.663399994,0.94569999,1.086500049,1.251700044,1.203199983,1.10010004,0.956900001,1.128000021,0.268900007
G,0.323199987,1.181800008,1.458899975,1.341799974,1.541200042,1.228000045,1.217599988,1.193300009,1.219300032,0.962800026,1.177600026,0.261299998
H,0.313800007,0.306899995,0.296700001,0.294400007,0.302300006,0.264899999,0.283699989,0.281100005,0.271200001,0.264999986,0.2755,0.277500004
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
End Time:,5/2/2016 10:38:26 PM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Movement,,,,Move Plate Out,,,,,,,,
