Application: Tecan i-control,,,,"Tecan i-control , 1.10.4.0",,,,,,,,
Device: infinite 200Pro,,,,Serial number: 1303007863,,,,Serial number of connected stacker:,,,,
Firmware: V_3.37_07/12_Infinite (Jul 20 2012/13.56.47),,,,"MAI, V_3.37_07/12_Infinite (Jul 20 2012/13.56.47)",,,,,,,,
,,,,,,,,,,,,
Date:,4/30/2016,,,,,,,,,,,
Time:,9:07:38 PM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
System,,,,SOP-0669,,,,,,,,
User,,,,SOP-0669\konglab,,,,,,,,
Plate,,,,Costar 96 Flat Bottom Transparent Polystyrol Catalog No.: 3361/3590/9018/3591/9017/3641/3628/3370/2507/2509/2503/9017/9018/3641/3598/3599/3585/3595/3300/3474 [COS96ft.pdfx],,,,,,,,
Plate-ID (Stacker),,,,,,,,,,,,
,,,,,,,,,,,,
Shaking (Orbital) Duration:,,,,20,s,,,,,,,
Shaking (Orbital) Amplitude:,,,,1,mm,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Label: MTS,,,,,,,,,,,,
Mode,,,,Absorbance,,,,,,,,
Wavelength,,,,490,nm,,,,,,,
Bandwidth,,,,9,nm,,,,,,,
Number of Flashes,,,,25,,,,,,,,
Settle Time,,,,0,ms,,,,,,,
Start Time:,4/30/2016 9:07:58 PM,,,,,,,,,,,
,,,,,,,,,,,,
,Temperature: 21.8 °C,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12
A,0.279100001,0.266299993,0.267800003,0.264800012,0.2667,0.258599997,0.276300013,0.296499997,0.264200002,0.250499994,0.25850001,0.259499997
B,0.271699995,0.50120002,0.505800009,0.622900009,1.006899953,0.961899996,1.350000024,1.317800045,1.684900045,1.640300035,1.428200006,0.264999986
C,0.279199988,0.657700002,1.330600023,1.386800051,1.518300056,1.648800015,1.648599982,1.586099982,1.772899985,1.58829999,1.395099998,0.256199986
D,0.274399996,1.627099991,1.593000054,1.718099952,1.849599957,1.743700027,1.502500057,1.597200036,1.531399965,1.573799968,1.459599972,0.256000012
E,0.326200008,0.556599975,0.691699982,0.710900009,1.106699944,1.432700038,1.639500022,1.383999944,1.558099985,1.418300033,1.42110002,0.25909999
F,0.296499997,0.662100017,1.354799986,1.452100039,1.559499979,1.524000049,1.56280005,1.542299986,1.506500006,1.363800049,1.351799965,0.286799997
G,0.294200003,1.889500022,1.628399968,1.732200027,1.572399974,1.598199964,1.608800054,1.447600007,1.423499942,1.480499983,1.327999949,0.276499987
H,0.291000009,0.292899996,0.27579999,0.286500007,0.274199992,0.2676,0.264600009,0.25909999,0.275400013,0.249699995,0.254500002,0.256000012
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
End Time:,4/30/2016 9:09:15 PM,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Movement,,,,Move Plate Out,,,,,,,,
