"","Treatment","Estimate","Std..Error","lb","ub"
"1","X72_Daidzein",1.6481368677948,0.033584427669862,1.57910308803943,1.71717064755017
"2","X72_Daidzein",2.07808876498719,0.38119541802695,1.29453036135702,2.86164716861736
"3","X72_Daidzein",4.97424681360676,0.66994699671086,3.5971510395372,6.35134258767631
"4","X72_Daidzein",1.32516155399069,1.27454054061223,-1.29469404798155,3.94501715596294
"5","X72_Daidzein",1.6481368677948,0.033584427669862,1.57910308803943,1.71717064755017
"6","X72_Daidzein",2.07808876498719,0.38119541802695,1.29453036135702,2.86164716861736
"7","X72_Daidzein",4.97424681360676,0.66994699671086,3.5971510395372,6.35134258767631
"8","X72_Daidzein",1.32516155399069,1.27454054061223,-1.29469404798155,3.94501715596294
